CO_CURSO,TP_SEXO,TP_COR_RACA,TP_TURNO,IN_RESERVA_VAGAS,IN_APOIO_SOCIAL,IN_APOIO_ALIMENTACAO,IN_APOIO_MORADIA,IN_APOIO_TRANSPORTE,IN_APOIO_MATERIAL_DIDATICO,IN_APOIO_BOLSA_PERMANENCIA,IN_APOIO_BOLSA_TRABALHO,TOTAL_ALUNOS
"1268221","2","2","1","0","0","null","null","null","null","null","null","5"
"1268221","1","1","1","1","1","1","0","0","0","0","0","3"
"1268221","1","0","1","1","0","null","null","null","null","null","null","5"
"1268221","2","0","1","0","0","null","null","null","null","null","null","9"
"1268221","1","2","1","0","0","null","null","null","null","null","null","5"
"1268221","1","1","1","0","0","null","null","null","null","null","null","19"
"1268221","2","1","1","1","0","null","null","null","null","null","null","11"
"1268221","2","1","1","0","1","0","0","0","0","0","1","5"
"1268221","1","1","1","1","0","null","null","null","null","null","null","10"
"1268221","2","1","1","0","0","null","null","null","null","null","null","35"
"1268257","1","1","3","1","0","null","null","null","null","null","null","16"
"1268257","1","0","3","1","0","null","null","null","null","null","null","7"
"1268257","2","3","3","1","0","null","null","null","null","null","null","25"
"1268257","2","1","3","1","0","null","null","null","null","null","null","6"
"1268257","1","4","3","0","0","null","null","null","null","null","null","3"
"1268257","1","3","3","1","0","null","null","null","null","null","null","41"
"1268257","1","2","3","0","0","null","null","null","null","null","null","7"
"1268257","2","4","3","0","0","null","null","null","null","null","null","2"
"1268257","2","1","3","0","0","null","null","null","null","null","null","18"
"1268257","2","0","3","0","0","null","null","null","null","null","null","11"
"1268257","1","3","3","0","1","0","0","0","0","1","0","2"
"1268257","2","3","3","0","1","0","0","0","0","1","0","2"
"1268257","1","1","3","1","1","1","0","0","0","0","0","2"
"1268257","1","0","3","0","0","null","null","null","null","null","null","14"
"1268257","2","3","3","0","0","null","null","null","null","null","null","20"
"1268257","1","1","3","0","0","null","null","null","null","null","null","45"
"1268257","1","3","3","1","1","1","0","0","0","0","0","2"
"1268257","2","2","3","1","0","null","null","null","null","null","null","4"
"1268257","2","3","3","1","1","1","0","0","0","0","0","2"
"1268257","2","2","3","0","0","null","null","null","null","null","null","8"
"1268257","1","1","3","0","1","0","0","0","0","1","0","2"
"1268257","1","2","3","1","0","null","null","null","null","null","null","2"
"1268257","1","3","3","0","0","null","null","null","null","null","null","29"
"1268257","2","2","3","1","1","0","0","0","0","1","0","2"
"1363988","2","2","2","0","0","null","null","null","null","null","null","7"
"1363988","2","1","2","1","0","null","null","null","null","null","null","12"
"1363988","2","4","2","1","0","null","null","null","null","null","null","2"
"1363988","1","1","2","1","0","null","null","null","null","null","null","9"
"1363988","1","2","2","0","0","null","null","null","null","null","null","7"
"1363988","2","0","2","0","0","null","null","null","null","null","null","21"
"1363988","1","0","2","1","0","null","null","null","null","null","null","8"
"1363988","2","3","2","0","0","null","null","null","null","null","null","26"
"1363988","1","1","2","0","0","null","null","null","null","null","null","35"
"1363988","2","1","2","0","0","null","null","null","null","null","null","21"
"1363988","1","3","2","1","0","null","null","null","null","null","null","51"
"1363988","1","1","2","1","1","0","0","0","0","1","0","2"
"1363988","2","0","2","1","0","null","null","null","null","null","null","6"
"1363988","1","4","2","0","0","null","null","null","null","null","null","3"
"1363988","1","1","2","0","1","0","0","0","0","0","1","3"
"1363988","1","3","2","0","0","null","null","null","null","null","null","22"
"1363988","1","3","2","1","1","1","0","0","0","0","0","2"
"1363988","2","3","2","1","1","1","1","0","0","0","0","2"
"1363988","1","2","2","1","1","1","0","0","0","0","0","2"
"1363988","1","3","2","0","1","0","0","0","0","1","0","3"
"1363988","2","1","2","0","1","0","0","0","0","1","0","3"
"1363988","2","3","2","1","0","null","null","null","null","null","null","35"
"1363988","1","0","2","0","0","null","null","null","null","null","null","21"
"1363988","1","2","2","1","0","null","null","null","null","null","null","4"
"1363988","1","3","2","1","1","0","0","0","0","1","0","3"
"1363988","2","2","2","1","0","null","null","null","null","null","null","4"
"1363988","2","3","2","1","1","0","0","0","0","1","0","2"
"1363988","1","1","2","0","1","0","0","0","0","1","0","4"
"1399139","1","3","4","0","0","null","null","null","null","null","null","15"
"1399139","1","3","4","1","0","null","null","null","null","null","null","43"
"1399139","1","0","4","0","0","null","null","null","null","null","null","21"
"1399139","1","1","4","1","1","1","0","0","0","0","0","4"
"1399139","2","3","4","0","0","null","null","null","null","null","null","10"
"1399139","1","2","4","0","0","null","null","null","null","null","null","2"
"1399139","2","0","4","1","0","null","null","null","null","null","null","3"
"1399139","2","1","4","1","0","null","null","null","null","null","null","8"
"1399139","1","0","4","1","0","null","null","null","null","null","null","13"
"1399139","1","1","4","0","1","0","0","0","0","0","1","2"
"1399139","1","1","4","1","0","null","null","null","null","null","null","8"
"1399139","2","1","4","0","1","0","0","0","0","1","0","3"
"1399139","2","0","4","0","1","0","0","0","0","1","0","2"
"1399139","2","3","4","1","0","null","null","null","null","null","null","9"
"1399139","1","0","4","0","1","0","0","0","0","1","0","2"
"1399139","2","0","4","0","0","null","null","null","null","null","null","12"
"1399139","1","3","4","0","1","0","0","1","0","0","1","2"
"1399139","1","1","4","0","1","0","0","0","0","1","0","3"
"1399139","2","2","4","0","0","null","null","null","null","null","null","4"
"1399139","1","1","4","0","0","null","null","null","null","null","null","37"
"1399139","1","3","4","1","1","1","0","0","0","0","0","10"
"1399139","2","1","4","0","0","null","null","null","null","null","null","11"
"1399139","1","3","4","1","1","0","0","0","0","1","0","4"
"1440696","1","1","4","0","0","null","null","null","null","null","null","14"
"1440696","2","1","4","0","1","1","0","0","0","0","0","2"
"1440696","2","3","4","0","0","null","null","null","null","null","null","9"
"1440696","1","0","4","0","1","1","0","0","0","1","0","2"
"1440696","1","0","4","0","1","0","0","0","0","1","0","2"
"1440696","2","3","4","0","1","1","0","0","0","0","0","2"
"1440696","1","0","4","0","0","null","null","null","null","null","null","18"
"1440696","1","1","4","0","1","1","0","0","0","1","0","3"
"1440696","1","3","4","1","0","null","null","null","null","null","null","32"
"1440696","1","3","4","1","1","1","1","0","0","0","0","7"
"1440696","1","3","4","0","0","null","null","null","null","null","null","21"
"1440696","1","4","4","1","1","1","1","0","0","0","0","2"
"1440696","2","3","4","1","1","1","1","0","0","0","0","2"
"1440696","1","0","4","1","0","null","null","null","null","null","null","5"
"1440696","2","3","4","0","1","1","1","0","0","0","0","2"
"1440696","2","5","4","1","0","null","null","null","null","null","null","2"
"1440696","2","1","4","0","0","null","null","null","null","null","null","13"
"1440696","2","3","4","1","1","1","0","0","0","1","0","6"
"1440696","1","3","4","1","1","1","0","0","0","1","0","5"
"1440696","2","0","4","0","0","null","null","null","null","null","null","20"
"1440696","1","1","4","1","0","null","null","null","null","null","null","5"
"1440696","2","3","4","0","1","0","0","0","0","1","0","2"
"1440696","1","1","4","1","1","1","0","0","0","1","0","2"
"1440696","1","5","4","0","0","null","null","null","null","null","null","2"
"1440696","1","0","4","1","1","1","0","0","0","1","0","2"
"1440696","2","3","4","1","0","null","null","null","null","null","null","16"
"1440696","1","0","4","0","1","1","0","0","0","0","0","2"
"1440696","2","3","4","0","1","1","0","0","0","1","0","3"
"1440696","2","1","4","1","1","1","0","0","0","0","0","2"
"1440696","2","0","4","1","0","null","null","null","null","null","null","2"
"1440696","2","1","4","1","0","null","null","null","null","null","null","3"
"1440696","1","3","4","1","1","1","0","0","0","0","0","8"
"1503759","1","0","4","1","0","null","null","null","null","null","null","6"
"1503759","2","0","4","1","0","null","null","null","null","null","null","4"
"1503759","2","1","4","0","1","0","0","0","0","1","0","4"
"1503759","2","3","4","1","1","1","0","0","0","0","0","14"
"1503759","2","3","4","1","1","1","0","1","0","0","0","2"
"1503759","2","3","4","1","1","1","0","0","0","0","1","2"
"1503759","1","3","4","1","1","1","0","0","0","0","0","5"
"1503759","2","2","4","0","0","null","null","null","null","null","null","5"
"1503759","2","2","4","1","0","null","null","null","null","null","null","2"
"1503759","1","1","4","0","0","null","null","null","null","null","null","11"
"1503759","1","1","4","1","0","null","null","null","null","null","null","4"
"1503759","1","3","4","1","0","null","null","null","null","null","null","9"
"1503759","1","0","4","0","0","null","null","null","null","null","null","6"
"1503759","2","1","4","1","0","null","null","null","null","null","null","16"
"1503759","1","2","4","0","0","null","null","null","null","null","null","3"
"1503759","2","3","4","1","0","null","null","null","null","null","null","45"
"1503759","2","1","4","1","1","1","0","0","0","0","0","4"
"1503759","2","3","4","0","0","null","null","null","null","null","null","34"
"1503759","2","0","4","0","0","null","null","null","null","null","null","27"
"1503759","2","1","4","0","0","null","null","null","null","null","null","46"
"1503759","2","3","4","1","1","1","1","1","0","0","0","2"
"1503759","1","3","4","0","0","null","null","null","null","null","null","3"
"1564470","2","3","2","1","0","null","null","null","null","null","null","15"
"1564470","1","3","2","0","0","null","null","null","null","null","null","4"
"1564470","2","1","2","0","0","null","null","null","null","null","null","14"
"1564470","2","3","2","0","0","null","null","null","null","null","null","5"
"1564470","2","1","2","1","0","null","null","null","null","null","null","3"
"1564470","1","1","2","0","0","null","null","null","null","null","null","5"
"1564470","1","0","2","0","0","null","null","null","null","null","null","2"
"1564470","2","0","2","1","0","null","null","null","null","null","null","4"
"1564470","1","3","2","1","0","null","null","null","null","null","null","9"
"1564470","2","0","2","0","0","null","null","null","null","null","null","13"
"1564470","2","1","2","0","1","0","0","0","0","1","0","2"
"1564470","1","1","2","1","0","null","null","null","null","null","null","2"
"5000897","1","4","3","0","0","null","null","null","null","null","null","2"
"5000897","2","0","3","0","0","null","null","null","null","null","null","5"
"5000897","2","3","3","0","0","null","null","null","null","null","null","10"
"5000897","1","3","3","1","1","0","0","0","0","1","0","2"
"5000897","2","3","3","0","1","0","0","0","0","0","1","2"
"5000897","2","1","3","0","0","null","null","null","null","null","null","8"
"5000897","1","2","3","1","0","null","null","null","null","null","null","2"
"5000897","1","3","3","0","0","null","null","null","null","null","null","9"
"5000897","1","3","3","1","0","null","null","null","null","null","null","13"
"5000897","1","3","3","0","1","0","0","0","0","0","1","2"
"5000897","1","1","3","1","0","null","null","null","null","null","null","3"
"5000897","1","2","3","0","0","null","null","null","null","null","null","7"
"5000897","2","2","3","0","0","null","null","null","null","null","null","3"
"5000897","2","3","3","1","0","null","null","null","null","null","null","7"
"5000897","1","0","3","0","0","null","null","null","null","null","null","9"
"5000897","1","1","3","0","0","null","null","null","null","null","null","7"
"5000897","1","0","3","1","0","null","null","null","null","null","null","5"
"5000898","2","3","2","1","0","null","null","null","null","null","null","8"
"5000898","1","0","2","1","1","0","0","0","0","1","0","5"
